"","baseMean","log2FoldChange","lfcSE","padj","Phylum","Class","Order","Family","Genus","Species","Bd_inhibition","change"
"e79773cfce3b139a15d7c4df8e1f4d77",11.2808206810796,-6.88629622976798,1.9293774288095,0.000728136044019198,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","metagenome",NA,"Decrease"
"0c3ccaaa4808f1c343c451f858d89b63",5.2404516701545,-5.78111381318762,1.63524825059765,0.000817265477048433,"Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","",NA,"Decrease"
"c887d42a532950d116ca5fa5cb1a9d90",9.1804148691572,-6.59031996845889,1.8893842284542,0.000969831699498351,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_calcoaceticus",NA,"Decrease"
"f4141d8bac0c1aa1a889524533e7c9d9",13.927501508767,-7.19110701843591,2.07061123093031,0.00101955531083909,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","uncultured_bacterium","inhibitory","Decrease"
"7e171bbf8497f6f700510d47d0bce5f0",8.80799210348368,-6.52975003354974,1.88911116771464,0.00107674668890961,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","wastewater_metagenome",NA,"Decrease"
"b4289ab0a9a00034c1fbce477b2c4ded",13.5191850304119,-7.14793744696511,2.07195116302777,0.00109659493883293,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",NA,"Decrease"
"3accf19dc4cfadc96257705f766f44dc",6.23973734521857,-6.03352137822641,1.75211682319988,0.00111530302423246,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10","metagenome",NA,"Decrease"
"539f5c14927121941cc514524cd22f13",12.6614552437533,-7.0537413173504,2.05907426752418,0.00118380444577588,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_Sphingobacteriales",NA,"Decrease"
"a3c4150d617a42a732bb292ad9dc1559",17.6954698809512,-7.53661328865681,2.21819642571721,0.00128766825774378,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","uncultured_bacterium",NA,"Decrease"
"54311577cdb92cb7c122ad2aed3f84b2",16.7608526734063,-6.51241411023153,1.92310945182854,0.00132509555306019,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium",NA,"Decrease"
"4ed5cbc2dfb221b4ed9e370e2c87583c",18.8456099021201,-7.13749255153871,2.1318126514468,0.00151331502334274,"Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon_NIES81","Anabaena_sp.",NA,"Decrease"
"6beeb9a2180d3914b43170d87156c267",11.2752386046199,-6.88643327056287,2.05806535633795,0.00151511685544937,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13","",NA,"Decrease"
"c5e3ad11caa2b7421fffb16db6594663",8.07767970268261,-6.40478837665789,1.91548684018036,0.00151899124142103,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","uncultured_bacterium",NA,"Decrease"
"a35b2549d34e0cf52f2ff3b76fa35cf8",7.76273816515498,-6.34838540227756,1.90192406519995,0.00153265442496363,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","","",NA,"Decrease"
"2632d20d53fc2e6a1eb74ff45ec2c767",10.5223817885724,-6.7867255995477,2.03437422328056,0.00153375603828394,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","pLW-20","uncultured_bacterium",NA,"Decrease"
"2461a8cf82261ae32270bfb8a9e60b2e",4.86195364857813,-5.21402046961266,1.56946963842152,0.00160260006617916,"Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","Lacibacterium_aquatile","ns","Decrease"
"ad53576cccb4fb7af5597cb3f5168ab2",76.8004359172299,-5.12766962579332,1.54716448539502,0.00163903816988917,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"00d4306620fb956f4cb8ea6616da13a3",47.6150161123331,-3.44666360921633,1.04320721190077,0.00169073119525026,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","",NA,"Decrease"
"aed191bac0b1c3264208a084af848bed",14.8830940382907,-7.2865600360001,2.21264209470306,0.00174664450636253,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"d20b46e3c9d79a8e49a48f112fc03d4f",18.9538182109879,-7.04083108333797,2.14772490163992,0.001830769433345,"Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","",NA,"Decrease"
"1fa4b9f93789005b7eaa06df74ff627a",6.39737100628239,-6.0685647987775,1.86700442735732,0.00199690351409098,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured_bacterium",NA,"Decrease"
"113381e3893ed86fffe77e3fce5dd07f",4.66058460253044,-5.61293580021106,1.73666652584144,0.00209601493000814,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","",NA,"Decrease"
"cc363a9ccd3549e646859ab1ffe9d460",6.34358670795561,-6.05598577044369,1.87387245245961,0.00209601493000814,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","uncultured_bacterium",NA,"Decrease"
"eaa04754d0d21602c4fffdd82b448f1b",23.4615678944446,-6.38964522874852,1.98776716467962,0.00221428841101557,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","",NA,"Decrease"
"f81f54ad9b7682fb4cd781a072df07ac",4.28354317707337,-5.491933054982,1.72270544353004,0.00240104485217566,"Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","uncultured_bacterium",NA,"Decrease"
"6c97e8ef8111a95d1a19517807aeef52",17.2512823066766,-5.89486397560487,1.85144087242355,0.00242147599391992,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasediminibacterium","uncultured_bacterium",NA,"Decrease"
"07d5b414e682831def7740ff3b0f4e05",5.67774052913571,-5.89714618349698,1.86007194437434,0.00252348577577989,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","",NA,"Decrease"
"df7870aba0199005b86e74c13bdf1575",11.9806047346825,-6.9732097220454,2.21673352765368,0.0027168273106138,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"17f70f39f64f127375861b0e6db0af96",10.8560511964328,-6.83180536138543,2.18435017084764,0.00285906895324083,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",NA,"Decrease"
"27477e4adad6d8a9fa50ebba7fe91b73",3.79918855445571,-5.31827864955224,1.71276121561808,0.00306970053353936,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","uncultured_bacterium",NA,"Decrease"
"a738568b261166a672bdd2c51055fff7",10.2071382722115,-6.74240178574175,2.18420479135736,0.00324683496112009,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","",NA,"Decrease"
"f9431bfa2ecf5582f3368530f500f360",4.89454262366837,-5.68181227726791,1.85643693489592,0.00352735579096935,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","",NA,"Decrease"
